date,season,year,month,holiday,weekday,workingday,weathersit,temp,atemp,humidity,windspeed,casual,registered,cnt
2012-10-07,winter,2012,10,0,Senin,Libur,Mist + Cloudy,11.544151,11.707657999999999,0.708333,0.141162,781,2729,3510
2012-10-08,winter,2012,10,1,Selasa,Libur,Mist + Cloudy,10.016651,9.582128,0.709583,0.189679,874,4604,5478
2012-10-09,winter,2012,10,0,Rabu,Kerja,Mist + Cloudy,12.993348999999998,12.915392,0.761667,0.1903,601,5791,6392
2012-10-10,winter,2012,10,0,Kamis,Kerja,Clear,16.165849,17.207372,0.630833,0.187821,780,6911,7691
2012-10-11,winter,2012,10,0,Jumat,Kerja,Clear,12.445,12.457022000000002,0.463333,0.181596,834,6736,7570
2012-10-12,winter,2012,10,0,Sabtu,Kerja,Clear,12.5625,12.582685999999999,0.539167,0.235092,1060,6222,7282
2012-10-13,winter,2012,10,0,Minggu,Libur,Clear,10.486650999999998,9.832136000000002,0.494583,0.146142,2252,4857,7109
2012-10-14,winter,2012,10,0,Senin,Libur,Clear,16.518349,17.541463999999998,0.640417,0.278612,2080,4559,6639
2012-10-15,winter,2012,10,0,Selasa,Kerja,Mist + Cloudy,18.398349,19.5839,0.7075,0.296037,760,5115,5875
2012-10-16,winter,2012,10,0,Rabu,Kerja,Clear,14.011651,14.415835999999999,0.558333,0.182221,922,6612,7534
2012-10-17,winter,2012,10,0,Kamis,Kerja,Clear,13.424150999999998,13.707128,0.692917,0.101371,979,6482,7461
2012-10-18,winter,2012,10,0,Jumat,Kerja,Mist + Cloudy,16.557499999999997,17.83325,0.728333,0.236937,1008,6501,7509
2012-10-19,winter,2012,10,0,Sabtu,Kerja,Mist + Cloudy,18.476651,19.501136000000002,0.815,0.134954,753,4671,5424
2012-10-20,winter,2012,10,0,Minggu,Libur,Clear,14.755849000000001,15.207571999999999,0.572917,0.117537,2806,5284,8090
2012-10-21,winter,2012,10,0,Senin,Libur,Clear,13.815849,14.124313999999998,0.51,0.166054,2132,4692,6824
2012-10-22,winter,2012,10,0,Selasa,Kerja,Clear,14.912499999999998,15.874171999999998,0.568333,0.0814833,830,6228,7058
2012-10-23,winter,2012,10,0,Rabu,Kerja,Clear,17.575848999999998,19.000064000000002,0.641667,0.0945458,841,6625,7466
2012-10-24,winter,2012,10,0,Kamis,Kerja,Clear,19.6125,20.875586,0.63625,0.0727792,795,6898,7693
2012-10-25,winter,2012,10,0,Jumat,Kerja,Mist + Cloudy,17.85,18.959408000000003,0.800417,0.124375,875,6484,7359
2012-10-26,winter,2012,10,0,Sabtu,Kerja,Mist + Cloudy,17.654151,18.5015,0.807083,0.132467,1182,6262,7444
2012-10-27,winter,2012,10,0,Minggu,Libur,Mist + Cloudy,16.91,17.998777999999994,0.72,0.235692,2643,5209,7852
2012-10-28,winter,2012,10,0,Senin,Libur,Mist + Cloudy,14.442499999999999,14.872886000000001,0.694583,0.398008,998,3461,4459
2012-10-29,winter,2012,10,0,Selasa,Kerja,Light Snow / Light Rain,12.68,13.000399999999999,0.88,0.3582,2,20,22
2012-10-30,winter,2012,10,0,Rabu,Kerja,Mist + Cloudy,6.954554000000002,4.453993999999998,0.825455,0.213009,87,1009,1096
2012-10-31,winter,2012,10,0,Kamis,Kerja,Mist + Cloudy,8.802499999999998,7.832599999999999,0.666667,0.166667,419,5147,5566
2012-11-01,winter,2012,11,0,Jumat,Kerja,Mist + Cloudy,9.194151000000002,8.416172,0.581667,0.157346,466,5520,5986
2012-11-02,winter,2012,11,0,Sabtu,Kerja,Clear,8.684999999999999,7.498772000000002,0.522083,0.266175,618,5229,5847
2012-11-03,winter,2012,11,0,Minggu,Libur,Mist + Cloudy,8.136651,5.373836000000001,0.49125,0.270529,1029,4109,5138
2012-11-04,winter,2012,11,0,Senin,Libur,Clear,7.314150999999999,5.749507999999999,0.532917,0.179108,1201,3906,5107
2012-11-05,winter,2012,11,0,Selasa,Kerja,Clear,7.000848999999999,4.33295,0.494167,0.236325,378,4881,5259
2012-11-06,winter,2012,11,0,Rabu,Kerja,Clear,5.1991510000000005,2.5834220000000023,0.567083,0.173513,466,5220,5686
2012-11-07,winter,2012,11,0,Kamis,Kerja,Mist + Cloudy,5.904151000000001,2.124986,0.5475,0.304108,326,4709,5035
2012-11-08,winter,2012,11,0,Jumat,Kerja,Clear,8.552177999999998,6.564806000000001,0.333478,0.347835,340,4975,5315
2012-11-09,winter,2012,11,0,Sabtu,Kerja,Clear,8.998349000000001,7.4572579999999995,0.540833,0.214558,709,5283,5992
2012-11-10,winter,2012,11,0,Minggu,Libur,Clear,10.290848999999998,9.999841999999997,0.645417,0.0578458,2090,4446,6536
2012-11-11,winter,2012,11,0,Senin,Libur,Clear,11.779150999999999,11.833058000000001,0.659167,0.1275,2290,4562,6852
2012-11-12,winter,2012,11,1,Selasa,Libur,Clear,14.794999999999998,15.375278000000002,0.741667,0.173517,1097,5172,6269
2012-11-13,winter,2012,11,0,Rabu,Kerja,Mist + Cloudy,8.136651,5.3328500000000005,0.662917,0.342046,327,3767,4094
2012-11-14,winter,2012,11,0,Kamis,Kerja,Clear,5.590849,2.583158000000001,0.552083,0.199625,373,5122,5495
2012-11-15,winter,2012,11,0,Jumat,Kerja,Mist + Cloudy,7.1183489999999985,5.416471999999999,0.620417,0.152987,320,5125,5445
2012-11-16,winter,2012,11,0,Sabtu,Kerja,Clear,8.215,6.915464,0.524583,0.171025,484,5214,5698
2012-11-17,winter,2012,11,0,Minggu,Libur,Clear,7.275,5.541277999999998,0.545417,0.179729,1313,4316,5629
2012-11-18,winter,2012,11,0,Senin,Libur,Clear,8.0975,6.291235999999998,0.692917,0.227612,922,3747,4669
2012-11-19,winter,2012,11,0,Selasa,Kerja,Mist + Cloudy,9.899151,8.790986,0.623333,0.235067,449,5050,5499
2012-11-20,winter,2012,11,0,Rabu,Kerja,Mist + Cloudy,9.585849,9.124022,0.685,0.082725,534,5100,5634
2012-11-21,winter,2012,11,0,Kamis,Kerja,Clear,8.606651,8.082871999999998,0.61375,0.103246,615,4531,5146
2012-11-22,winter,2012,11,1,Jumat,Libur,Clear,7.98,7.124485999999997,0.580417,0.0528708,955,1470,2425
2012-11-23,winter,2012,11,0,Sabtu,Kerja,Clear,9.311651000000001,8.999413999999998,0.56875,0.148021,1603,2307,3910
2012-11-24,winter,2012,11,0,Minggu,Libur,Clear,5.081650999999999,0.4169719999999977,0.404583,0.376871,532,1745,2277
2012-11-25,winter,2012,11,0,Senin,Libur,Clear,3.554150999999999,1.000478000000001,0.468333,0.1505,309,2115,2424
2012-11-26,winter,2012,11,0,Selasa,Kerja,Clear,6.726650999999999,6.374264,0.535417,0.04665,337,4750,5087
2012-11-27,winter,2012,11,0,Rabu,Kerja,Mist + Cloudy,5.708349,2.5828279999999992,0.786667,0.237562,123,3836,3959
2012-11-28,winter,2012,11,0,Kamis,Kerja,Clear,5.943349000000001,3.1242920000000005,0.50625,0.210821,198,5062,5260
2012-11-29,winter,2012,11,0,Jumat,Kerja,Clear,5.200890000000001,3.695852000000002,0.555652,0.115522,243,5080,5323
2012-11-30,winter,2012,11,0,Sabtu,Kerja,Clear,6.021651,5.375222000000001,0.649583,0.0584708,362,5306,5668
2012-12-01,winter,2012,12,0,Minggu,Libur,Mist + Cloudy,6.021651,4.915664,0.806667,0.0597042,951,4240,5191
2012-12-02,winter,2012,12,0,Senin,Libur,Mist + Cloudy,8.3325,7.707728000000003,0.823333,0.124379,892,3757,4649
2012-12-03,winter,2012,12,0,Selasa,Kerja,Clear,13.267500000000002,14.082535999999998,0.7675,0.0827208,555,5679,6234
2012-12-04,winter,2012,12,0,Rabu,Kerja,Clear,14.364151,14.957564000000001,0.73375,0.174129,551,6055,6606
2012-12-05,winter,2012,12,0,Kamis,Kerja,Clear,12.601651,12.248792000000002,0.485,0.324021,331,5398,5729
2012-12-06,winter,2012,12,0,Jumat,Kerja,Clear,4.024151,1.0414639999999977,0.50875,0.174754,340,5035,5375
2012-12-07,winter,2012,12,0,Sabtu,Kerja,Mist + Cloudy,7.0791509999999995,5.249228000000002,0.764167,0.1306,349,4659,5008
2012-12-08,winter,2012,12,0,Minggu,Libur,Mist + Cloudy,9.938348999999999,9.707528,0.91125,0.101379,1153,4429,5582
2012-12-09,winter,2012,12,0,Senin,Libur,Mist + Cloudy,10.055848999999998,9.749635999999999,0.905417,0.157975,441,2787,3228
2012-12-10,winter,2012,12,0,Selasa,Kerja,Mist + Cloudy,12.484151,12.74795,0.925,0.190308,329,4841,5170
2012-12-11,winter,2012,12,0,Rabu,Kerja,Mist + Cloudy,8.606651,6.331958,0.596667,0.296037,282,5219,5501
2012-12-12,winter,2012,12,0,Kamis,Kerja,Mist + Cloudy,5.9825,3.624307999999999,0.538333,0.162937,310,5009,5319
2012-12-13,winter,2012,12,0,Jumat,Kerja,Clear,5.904151000000001,3.4164080000000006,0.485833,0.174129,425,5107,5532
2012-12-14,winter,2012,12,0,Sabtu,Kerja,Clear,5.2383489999999995,3.416672000000002,0.642917,0.131229,429,5182,5611
2012-12-15,winter,2012,12,0,Minggu,Libur,Clear,7.235849,6.333278,0.650417,0.10635,767,4280,5047
2012-12-16,winter,2012,12,0,Senin,Libur,Mist + Cloudy,9.037499999999998,8.415907999999998,0.83875,0.100742,538,3248,3786
2012-12-17,winter,2012,12,0,Selasa,Kerja,Mist + Cloudy,10.486650999999998,10.499000000000002,0.907083,0.0982583,212,4373,4585
2012-12-18,winter,2012,12,0,Rabu,Kerja,Clear,11.309151,11.040728000000001,0.66625,0.221404,433,5124,5557
2012-12-19,winter,2012,12,0,Kamis,Kerja,Clear,7.627500000000001,6.5826920000000015,0.625417,0.184092,333,4934,5267
2012-12-20,winter,2012,12,0,Jumat,Kerja,Mist + Cloudy,7.510000000000002,6.124321999999999,0.667917,0.132463,314,3814,4128
2012-12-21,springer,2012,12,0,Sabtu,Kerja,Mist + Cloudy,7.353349,3.9166220000000003,0.556667,0.374383,221,3402,3623
2012-12-22,springer,2012,12,0,Minggu,Libur,Clear,4.494150999999999,-0.4165420000000015,0.44125,0.407346,205,1544,1749
2012-12-23,springer,2012,12,0,Senin,Libur,Clear,3.554150999999999,1.1250859999999996,0.515417,0.133083,408,1379,1787
2012-12-24,springer,2012,12,0,Selasa,Kerja,Mist + Cloudy,2.871288,1.0874000000000024,0.791304,0.0772304,174,746,920
2012-12-25,springer,2012,12,1,Rabu,Libur,Mist + Cloudy,5.691288,3.43469,0.734783,0.168726,440,573,1013
2012-12-26,springer,2012,12,0,Kamis,Kerja,Light Snow / Light Rain,3.4366509999999995,-1.4580219999999997,0.823333,0.316546,9,432,441
2012-12-27,springer,2012,12,0,Jumat,Kerja,Mist + Cloudy,3.945848999999999,-1.0416279999999993,0.652917,0.350133,247,1867,2114
2012-12-28,springer,2012,12,0,Sabtu,Kerja,Mist + Cloudy,3.9066509999999983,0.8330359999999999,0.59,0.155471,644,2451,3095
2012-12-29,springer,2012,12,0,Minggu,Libur,Mist + Cloudy,3.9066509999999983,-0.0015999999999998238,0.752917,0.124383,159,1182,1341
2012-12-30,springer,2012,12,0,Senin,Libur,Clear,4.024151,-0.7078000000000007,0.483333,0.350754,364,1432,1796
2012-12-31,springer,2012,12,0,Selasa,Kerja,Mist + Cloudy,2.144150999999999,-1.2498579999999997,0.5775,0.154846,439,2290,2729
